movie_id,genre
10676,Mystery
10676,Science Fiction
130925,Animation
130925,Comedy
130925,Family
130925,Fantasy
151933,Western
151933,Action
151933,Fantasy
151933,Horror
9511,Comedy
9511,Romance
309,Drama
13282,Action
13282,Comedy
13282,Science Fiction
13360,Action
13360,Fantasy
13360,Science Fiction
2687,Comedy
2687,Fantasy
2687,Science Fiction
16555,Comedy
16555,Drama
16555,Romance
4787,Crime
4787,Drama
4787,Thriller
65055,Horror
65055,Thriller
10949,Adventure
10949,Drama
10949,Family
9914,Action
9914,Adventure
9914,Thriller
38916,Comedy
38916,Romance
16304,Horror
16304,Science Fiction
2144,Action
2144,Comedy
2144,Crime
13927,Animation
107257,Drama
107257,Drama
57876,Horror
57876,Thriller
57876,Science Fiction
309242,Drama
5804,Crime
5804,Thriller
889,Science Fiction
889,Comedy
889,Family
889,Romance
10025,Comedy
10025,Drama
10025,Family
10025,Fantasy
10025,Romance
16172,Comedy
626,Drama
626,Fantasy
17153,Comedy
17153,Crime
17153,Horror
17153,Thriller
355338,Animation
355338,Family
68954,TV Movie
68954,Drama
68954,History
62320,Documentary
5781,Comedy
5781,Drama
5781,Romance
339994,Drama
339994,Thriller
339994,Crime
11561,Comedy
11561,Romance
11561,Science Fiction
10461,Action
10461,Drama
10461,Thriller
10461,Crime
9835,Comedy
9835,Crime
10762,Action
10762,Adventure
10762,Comedy
10762,Thriller
204436,Animation
204436,Romance
204436,Adventure
204436,Drama
204436,Fantasy
4967,Comedy
1023,Drama
1023,Comedy
1023,Crime
410988,Action
410988,Horror
46713,Action
46713,Adventure
46713,Thriller
334517,War
334517,Drama
334517,Thriller
24619,Drama
24619,Thriller
55015,Drama
9749,Comedy
9749,Crime
9749,Mystery
11659,Drama
252171,Horror
252171,Romance
165477,Comedy
165477,Drama
20318,Drama
20318,History
19109,Comedy
19109,Romance
43514,Comedy
43514,Music
38410,Horror
38410,Thriller
15577,Crime
15577,Drama
1619,Action
1619,Crime
1619,Drama
1619,Thriller
52633,Action
52633,Crime
52633,Drama
24382,Crime
24382,Comedy
293572,Thriller
293572,Horror
235984,Drama
235984,Romance
11215,Comedy
11215,Romance
11215,Family
22074,Documentary
87825,Drama
87825,Romance
159121,Crime
159121,Comedy
67308,Drama
289314,Drama
827,Drama
827,Horror
827,Thriller
28902,Drama
28902,Thriller
11309,Horror
11309,Science Fiction
11309,Thriller
280795,Action
280795,Drama
280795,Crime
280795,Romance
777,Drama
777,History
777,War
10771,Thriller
10771,Action
10771,Comedy
10771,Science Fiction
9474,Comedy
9474,Western
336011,Drama
76600,Action
76600,Adventure
76600,Fantasy
76600,Science Fiction
272691,Thriller
272691,Drama
11761,Mystery
11761,Thriller
398,Crime
398,Drama
297556,Science Fiction
297556,Action
297556,Animation
297556,Adventure
11177,Drama
197082,Drama
21861,Comedy
9623,Drama
9623,Thriller
259018,Comedy
7735,Drama
7735,Thriller
31003,Action
31003,Comedy
31003,Horror
31003,Romance
31003,Thriller
8366,Comedy
8366,Western
1544,Drama
1544,Comedy
1544,Romance
10834,Drama
210908,Horror
210908,Thriller
210908,Comedy
364067,Comedy
364067,Music
10518,Thriller
400411,Horror
20521,Comedy
20521,Music
9991,Comedy
9991,Drama
14756,Drama
14756,Action
14756,History
22572,Action
22572,Comedy
22572,Horror
22572,Science Fiction
256092,Action
256092,Comedy
256092,Crime
10217,Drama
403642,Crime
403642,Horror
403642,Thriller
12090,Comedy
115565,Drama
115565,Crime
115565,Mystery
115565,Thriller
10577,Thriller
10577,Horror
10297,Comedy
10297,Romance
421510,Documentary
255573,Documentary
167556,Horror
167556,Drama
167556,Crime
440597,Fantasy
440597,Horror
440597,Thriller
284053,Action
284053,Adventure
284053,Fantasy
284053,Science Fiction
211672,Family
211672,Animation
211672,Adventure
211672,Comedy
263115,Action
263115,Drama
263115,Science Fiction
118340,Action
118340,Science Fiction
118340,Adventure
403119,Drama
403119,Thriller
403119,Horror
403119,Adventure
278,Drama
278,Crime
360249,Action
360249,Adventure
360249,Drama
353491,Action
353491,Western
353491,Science Fiction
353491,Fantasy
353491,Horror
10836,Fantasy
10836,Horror
10836,Thriller
10502,Drama
11545,Comedy
11545,Drama
41682,Action
15052,Horror
15052,Mystery
15052,Thriller
20417,Drama
20417,Thriller
20417,Crime
20417,Mystery
14313,Comedy
14313,Drama
14313,Romance
823,Animation
823,Science Fiction
823,Thriller
258193,Horror
258193,Science Fiction
258193,Thriller
14412,Drama
14412,Thriller
14412,Crime
14412,Romance
1634,Family
1634,Adventure
405882,Fantasy
405882,Horror
167581,Drama
167581,Romance
164558,Documentary
164558,Music
152792,Crime
152792,Drama
152792,Thriller
17809,Action
10032,Comedy
11884,Adventure
11884,Science Fiction
11884,Action
1810,History
1810,Drama
1810,Western
26441,Action
26441,Adventure
26441,Comedy
26441,Family
13989,Action
13989,Adventure
13989,Crime
51209,Action
51209,Crime
51209,Thriller
51209,Drama
11178,Drama
11178,Comedy
11178,Romance
1628,Drama
1628,Romance
110398,Drama
110398,History
31945,Drama
261860,Documentary
370964,Adventure
370964,Fantasy
370964,Romance
12795,Comedy
12795,Romance
359983,TV Movie
359983,Animation
359983,Family
13171,Comedy
13171,Romance
245846,Drama
245846,Thriller
11056,Horror
9448,Action
9448,Adventure
9448,Comedy
9448,Thriller
12245,Crime
12245,Mystery
12245,Thriller
32293,Comedy
32293,Drama
32293,Family
32293,Music
32293,TV Movie
122800,Mystery
122800,Drama
122800,Action
122800,Crime
8764,Comedy
12088,Action
12088,Thriller
12088,Science Fiction
7452,Crime
7452,Drama
7979,Drama
401743,Crime
401743,Drama
81342,Drama
81342,Comedy
81342,Romance
2690,Comedy
2690,Romance
26587,Horror
26587,Drama
26587,Thriller
931,Thriller
931,Drama
931,Horror
301348,Comedy
301348,History
14242,Documentary
249,Comedy
249,Drama
249,Thriller
44683,Animation
44683,Adventure
44683,Family
44683,Fantasy
204904,Fantasy
204904,Thriller
71325,Drama
71325,Romance
31592,Drama
31592,Horror
168138,Science Fiction
168138,Adventure
168138,Thriller
211755,Animation
211755,Adventure
25188,Drama
21791,Comedy
21791,Crime
46641,Comedy
46641,Romance
68193,TV Movie
68193,Thriller
68193,Drama
54551,Animation
54551,Comedy
54551,Family
55,Drama
55,Thriller
347126,Drama
9955,Action
9955,Comedy
9955,Drama
13002,Animation
13002,Family
26175,Action
26175,Adventure
26175,Drama
26175,Romance
227707,Fantasy
227707,Adventure
227707,Family
25636,Comedy
25636,Drama
25636,Romance
286987,Family
286987,Science Fiction
286987,Family
286987,Science Fiction
13668,Comedy
13668,Drama
13668,Romance
9493,Comedy
27084,Horror
27084,Science Fiction
27084,Thriller
10587,Comedy
10587,Crime
25466,Action
25466,Comedy
25466,Science Fiction
13768,Drama
13768,Family
13768,Fantasy
13768,Romance
13768,Science Fiction
3513,Adventure
3513,Drama
3513,Action
3513,History
3513,Thriller
14326,Drama
14326,Romance
688,Drama
688,Romance
14844,Comedy
14844,Romance
121676,Thriller
121676,Romance
73456,Family
73456,Animation
73456,Fantasy
405,Drama
11052,Adventure
11052,Fantasy
11052,Animation
11052,Action
11052,Comedy
11052,Thriller
11052,Science Fiction
11052,Family
127846,Thriller
127846,Drama
14223,Drama
14223,Horror
14223,Thriller
1555,Drama
1555,Comedy
1555,Romance
11030,Comedy
71881,Drama
4481,Drama
242042,Comedy
242042,Drama
242042,Romance
46441,Horror
46441,Mystery
46441,Thriller
66195,Comedy
66195,Thriller
66195,Crime
18329,Drama
18329,Romance
326094,Comedy
326094,Comedy
339408,Drama
339408,Drama
346650,Comedy
346650,Drama
1945,Drama
1945,Thriller
94380,Action
94380,Drama
51794,Drama
86304,Science Fiction
86304,Thriller
6399,Action
6399,Adventure
6399,Comedy
91550,Thriller
91550,Crime
91550,Drama
91550,Action
91550,Comedy
333386,Western
333386,Drama
12685,Action
12685,Adventure
12685,Fantasy
12685,Horror
9753,Horror
9753,Adventure
9753,Drama
9753,Thriller
13476,Comedy
13476,Romance
10350,Action
10350,Science Fiction
13107,Comedy
13107,Drama
11597,Fantasy
11597,Comedy
11597,Science Fiction
16241,Horror
16241,Drama
16241,Thriller
16241,Science Fiction
11004,Comedy
11004,Drama
9736,Thriller
33701,Comedy
110402,Drama
110402,Science Fiction
194101,Drama
23847,Action
23847,Crime
23847,Drama
23847,Thriller
8675,Comedy
9759,Action
9759,Adventure
9759,Crime
9759,Thriller
9625,Action
9625,Adventure
9625,Crime
9625,Drama
9625,Thriller
59968,Comedy
59968,Drama
13688,Comedy
13688,Drama
13688,Family
13688,Fantasy
13688,Science Fiction
26725,Thriller
26725,Horror
26725,Mystery
40430,Science Fiction
249923,Comedy
13172,Comedy
215379,Western
215379,Action
215379,Drama
215379,Science Fiction
11145,Drama
11145,Comedy
11145,Western
11145,Romance
14534,Drama
16825,Horror
16825,Mystery
16825,Thriller
14662,Comedy
14662,Drama
233639,Adventure
233639,Family
11515,Drama
11859,Action
11859,Thriller
11859,Romance
12526,Horror
12526,Thriller
301372,Drama
301372,Mystery
301372,Romance
301372,Thriller
82533,Comedy
82533,Romance
20471,Adventure
20471,Comedy
20471,Drama
179150,Comedy
6058,Action
6058,Thriller
46435,Comedy
46435,Drama
46435,Music
331836,Comedy
174,Science Fiction
174,Action
174,Adventure
174,Thriller
101731,Comedy
101731,Drama
47397,Drama
74018,Comedy
74018,Family
74018,Romance
408272,Comedy
408272,Drama
51447,Comedy
39781,Comedy
39781,Drama
12504,Action
12504,Crime
12504,Drama
12504,Thriller
65599,Drama
65599,Horror
11899,Romance
11899,Comedy
11899,Family
209361,Drama
209361,Comedy
209361,Music
2334,Action
2334,Comedy
54518,Documentary
54518,Music
54518,Family
12762,Comedy
13981,Animation
13981,Action
13981,Thriller
13981,Science Fiction
9611,Comedy
14847,Comedy
14847,Romance
17897,Action
17897,Adventure
17897,Drama
17897,Fantasy
318224,Documentary
44835,Drama
58231,Comedy
10438,Family
10438,Comedy
32593,Adventure
32593,Family
32593,Fantasy
32593,TV Movie
325358,Action
325358,Comedy
1546,Comedy
1546,Drama
54186,Drama
54186,Thriller
54186,Mystery
329805,Drama
329805,Romance
329805,Drama
329805,Romance
10687,Drama
10687,War
45610,Action
45610,Thriller
45610,Crime
11867,Action
11867,Science Fiction
22476,Action
22476,Comedy
22476,Horror
22476,Science Fiction
138222,Comedy
138222,Drama
11601,Horror
11601,Mystery
11601,Thriller
92591,Comedy
92591,Crime
92591,Drama
75622,Crime
75622,Drama
24001,Horror
176068,Thriller
176068,Science Fiction
37108,Adventure
37108,Fantasy
37108,Comedy
37108,Science Fiction
37108,Family
146203,Horror
146203,Thriller
43065,Documentary
43065,Horror
45650,Thriller
45650,Adventure
45650,Fantasy
6471,Comedy
15567,Animation
15567,Comedy
15567,Family
82532,Drama
82532,Comedy
174675,Science Fiction
174675,Thriller
12142,Action
12142,Fantasy
12142,Horror
12142,Thriller
7857,Comedy
7857,Drama
14645,Comedy
1871,Comedy
1871,Crime
1871,Adventure
1871,Fantasy
20306,Crime
20306,Comedy
10872,Comedy
51333,Comedy
51333,Music
51333,Romance
5205,Documentary
1987,Horror
1987,Crime
1987,Drama
260,Action
260,Thriller
260,Mystery
14576,Action
14576,Thriller
14576,Crime
49126,Fantasy
49126,Drama
49126,Horror
49126,Thriller
29475,Drama
29475,Music
11587,Thriller
11587,Horror
11587,Mystery
31962,Drama
31962,Romance
31962,Thriller
45162,Action
45162,Adventure
45162,Animation
44129,Drama
992,Fantasy
992,Drama
992,Comedy
992,Mystery
374465,Drama
11085,Adventure
11085,Drama
11085,History
48129,Action
48129,Thriller
48129,Drama
216,Romance
216,Drama
25771,Music
25771,Documentary
14392,Action
14392,Drama
14392,History
2056,Drama
2056,Comedy
1284,Comedy
1284,Crime
2927,Science Fiction
17898,Horror
9573,Crime
9573,Drama
9573,Mystery
9573,Thriller
121642,Drama
121642,Romance
121642,War
10747,Drama
10747,Western
171372,Comedy
171372,Drama
171372,Mystery
7839,Comedy
211387,Action
211387,Adventure
211387,Science Fiction
211387,Fantasy
209403,Comedy
318922,Comedy
318922,Crime
318922,Thriller
10173,Action
10173,Thriller
12516,Fantasy
12516,Drama
12516,Science Fiction
12767,Mystery
12767,Thriller
13150,Thriller
13150,Crime
13150,Drama
411221,Animation
411221,Family
266500,Comedy
10161,Drama
3076,Fantasy
3076,Horror
3076,Science Fiction
375012,Horror
243940,Thriller
243940,Horror
13655,Comedy
13655,Drama
13655,Family
13655,Music
13655,TV Movie
14854,Action
14854,Crime
14854,Drama
14854,Romance
14854,Thriller
14854,Western
87436,Horror
14903,Animation
14903,Family
12633,Action
12633,Crime
12633,Drama
12633,Thriller
15301,Drama
15301,Fantasy
15301,Horror
15301,Science Fiction
15301,Thriller
13498,Comedy
13498,Action
10564,Comedy
10564,Drama
10564,Romance
27653,Adventure
27653,Fantasy
27653,Animation
27653,Science Fiction
27653,Mystery
27653,Family
10408,Comedy
31863,Crime
31863,Drama
10510,Fantasy
10510,Drama
10510,Family
339396,Comedy
339396,Action
21610,Action
21610,Crime
21610,Thriller
70925,Drama
13253,Animation
13253,Comedy
13253,Science Fiction
36691,Comedy
36691,Drama
36691,Romance
82501,Thriller
82501,Mystery
20497,TV Movie
20497,Drama
20497,Family
29259,Crime
29259,Drama
29259,Thriller
186759,Comedy
36843,Comedy
36843,Drama
19067,Drama
19067,War
121606,Horror
121606,Thriller
121606,Mystery
90125,Documentary
5996,Romance
5996,Comedy
5996,Crime
14235,Action
14235,Adventure
14235,Drama
14235,Horror
14235,Science Fiction
14235,Thriller
41508,War
41508,Drama
370687,Fantasy
370687,Action
370687,Adventure
88863,Drama
88863,Thriller
88863,Crime
11246,Horror
11246,Thriller
11246,Mystery
13550,Horror
13550,Thriller
382883,Drama
24488,Thriller
24488,Drama
24488,Mystery
15393,Crime
15393,Drama
15393,Romance
15393,Thriller
11826,Crime
11826,Drama
11826,Thriller
174316,Comedy
174316,Romance
247182,Action
247182,Drama
247182,Thriller
38626,Fantasy
38626,Comedy
38626,Science Fiction
79516,Action
79516,Animation
79516,Action
79516,Animation
161782,Thriller
161782,Horror
13920,Drama
333381,Drama
333381,Thriller
9613,Drama
9613,Mystery
9613,Thriller
73588,Horror
73588,Thriller
73588,Mystery
410718,Documentary
410718,TV Movie
16204,Drama
10730,Adventure
10730,Drama
29917,Thriller
29917,Mystery
362703,Action
362703,Adventure
362703,Thriller
362703,Western
362703,Action
362703,Adventure
362703,Thriller
362703,Western
4515,Action
4515,Adventure
4515,Drama
4515,History
14881,Western
42725,Action
42725,Drama
60599,Drama
60599,Thriller
19186,Comedy
19186,Family
44877,Action
44877,Thriller
44877,Crime
44877,Romance
76589,Action
76589,Animation
76589,Thriller
334535,Drama
11929,Crime
11929,Drama
11929,Mystery
158916,Western
158916,Thriller
79108,Comedy
10944,Mystery
10944,Thriller
75736,Drama
75736,Action
75736,Thriller
328589,Comedy
328589,Drama
25018,Horror
25018,Thriller
429200,Drama
429200,Thriller
429200,Crime
13414,Comedy
76180,Documentary
9494,Comedy
9494,Romance
10426,Comedy
10990,Drama
10990,Mystery
10990,Thriller
39285,Romance
39285,Comedy
20006,Action
20006,Adventure
20006,Comedy
20006,Drama
20006,Romance
11518,Drama
11518,Romance
26973,Drama
26973,History
381028,Animation
381028,Crime
381028,Documentary
42217,Drama
42217,Romance
27859,Drama
347938,Drama
347938,History
347938,Thriller
987,Romance
987,Drama
987,Comedy
20343,Animation
20343,Family
20343,Music
15213,Action
15213,Adventure
15213,Animation
15213,Comedy
15213,Drama
15213,Family
19114,Romance
19114,Drama
13532,Adventure
13532,Comedy
306964,Horror
30943,Drama
30943,Mystery
963,Mystery
963,Crime
963,Thriller
9039,Action
9039,Crime
9039,Drama
9039,Thriller
11577,Western
14052,Comedy
320048,Drama
320048,Thriller
320048,Horror
323027,Action
323027,Animation
323027,Fantasy
26371,Drama
26371,Romance
18086,Comedy
18086,Horror
24625,Comedy
24625,Drama
118412,Animation
118412,Action
118412,Fantasy
14620,Drama
14620,Science Fiction
14620,Thriller
8952,Comedy
8952,Drama
8952,Romance
10328,Comedy
10328,Drama
10328,Science Fiction
10345,Action
10345,Comedy
10345,Crime
169219,Thriller
169219,Mystery
30675,Animation
30675,Action
30675,Science Fiction
12220,Comedy
12220,Drama
12220,Romance
231,Drama
231,Thriller
63710,Drama
63710,Music
63710,Comedy
13060,Animation
10938,Comedy
10938,Drama
10938,Romance
49350,Comedy
49350,Drama
49350,Family
49350,TV Movie
89501,Crime
89501,Thriller
10223,Drama
10223,Crime
10223,Thriller
17100,Drama
17100,Horror
17100,Science Fiction
17100,Thriller
27318,Fantasy
27318,Horror
27318,Comedy
40820,Comedy
40820,Drama
287587,Drama
287587,Comedy
183,Adventure
183,Comedy
183,Drama
183,Family
183,Romance
15251,Comedy
10678,Comedy
8285,Action
8285,Comedy
8285,Thriller
8285,Crime
8285,Science Fiction
286192,Animation
286192,Family
407655,Comedy
407655,Family
407655,Fantasy
407655,Music
2185,Action
2185,Comedy
2185,Thriller
31094,Drama
113947,Drama
113947,Romance
113947,Comedy
381518,Comedy
9296,Comedy
9296,Drama
9296,Science Fiction
10722,Action
10722,Comedy
10722,Horror
10722,Crime
2370,Action
2370,Drama
2370,Mystery
2370,Thriller
11458,Drama
11458,Thriller
23367,Comedy
23367,Drama
23367,Family
23367,Music
27526,Drama
27526,Thriller
9053,Adventure
9053,Action
9053,Thriller
121824,Thriller
121824,Comedy
121824,Action
298614,Comedy
447061,TV Movie
447061,Comedy
447061,Romance
314402,Crime
314402,Drama
18899,Thriller
18899,Action
51249,Action
51249,Adventure
51249,Drama
51249,Family
260202,Thriller
260202,Drama
260202,Action
260202,Mystery
40080,Drama
40080,Romance
348060,Action
348060,Drama
115283,Comedy
16563,Comedy
16563,Drama
16563,Western
16563,Music
69798,Comedy
76487,Thriller
76487,Horror
209406,Romance
209406,Comedy
61012,Thriller
61012,Horror
61012,Mystery
11425,Adventure
11425,Comedy
11425,Family
11425,Science Fiction
11425,Action
5061,Comedy
141733,Action
141733,Comedy
141733,Crime
141733,Romance
9687,Comedy
94047,Drama
94047,Action
94047,History
94047,War
353345,Horror
11088,Action
11088,Crime
11088,Drama
11088,Thriller
13560,War
13560,Drama
2779,Comedy
2779,Crime
2779,Mystery
2779,Romance
2779,Thriller
259963,Drama
10040,Action
10040,Comedy
11141,Action
11141,Comedy
11141,Romance
11141,Thriller
10516,Comedy
10516,Science Fiction
692,Horror
692,Comedy
692,Crime
340357,Thriller
340357,Adventure
340357,Animation
340357,Comedy
340357,Fantasy
340357,Science Fiction
340357,Thriller
340357,Adventure
340357,Animation
340357,Comedy
340357,Fantasy
340357,Science Fiction
15856,Drama
15856,Horror
15856,Thriller
27123,War
27123,Action
27123,Drama
20874,Comedy
20874,Drama
20874,Science Fiction
86555,Drama
86555,Comedy
2576,Drama
2576,History
14736,Action
14736,Comedy
14736,Drama
14736,Romance
20701,Thriller
20701,Comedy
20701,Fantasy
20701,Horror
84199,Drama
84199,Comedy
84199,Romance
1950,Drama
1950,Romance
215830,Horror
215830,Thriller
215830,Mystery
42525,Action
42525,Drama
42525,War
85373,Drama
85373,Romance
45657,Horror
45657,Thriller
8094,Drama
325346,Comedy
325346,Drama
246127,Drama
11382,Action
11382,Comedy
11382,Thriller
11077,Comedy
52859,Action
52859,Drama
52859,War
11337,Comedy
11337,Drama
11337,Romance
401060,Thriller
704,Comedy
704,Music
430598,Thriller
14059,Family
1958,Comedy
1958,Thriller
1958,Music
1958,Crime
1958,Mystery
10400,Drama
9778,Comedy
9778,Romance
35233,Comedy
35233,Drama
13905,Action
13905,Comedy
13905,Romance
13905,Science Fiction
13905,Thriller
12456,Drama
12456,Documentary
192134,Comedy
192134,Crime
192134,Drama
18935,Comedy
18935,Family
50124,Comedy
50124,Romance
50124,Comedy
50124,Romance
237791,Drama
237791,Romance
9318,Family
9318,Animation
9318,Adventure
9318,Comedy
833,Drama
11338,Comedy
11338,Drama
11338,Thriller
9099,Comedy
9099,Family
253980,Comedy
253980,Action
253980,Drama
253980,Thriller
253980,Fantasy
278334,Thriller
9541,Comedy
9541,Romance
25983,Mystery
25983,Horror
9466,Drama
9466,Comedy
16233,Comedy
16233,Drama
16233,Romance
16233,Thriller
255798,Comedy
255798,Horror
26883,Adventure
26883,Fantasy
26883,Drama
26883,Action
26883,Science Fiction
11034,Drama
11034,Romance
11059,Horror
11059,Action
11059,Thriller
227300,Action
227300,Comedy
227300,Thriller
25913,Family
25913,Animation
25913,Adventure
9393,Drama
27201,Action
27201,Adventure
27201,Comedy
445,Mystery
445,Drama
445,Thriller
41210,Comedy
41210,Romance
41210,Drama
11428,Fantasy
11428,Horror
11428,Thriller
14771,Comedy
1252,Drama
1252,Thriller
1252,Crime
1252,Romance
32761,Drama
21519,Action
21519,Comedy
18635,Adventure
18635,Drama
22112,Crime
22112,Drama
47888,Drama
47888,Mystery
47888,Romance
47888,Thriller
85872,Comedy
17,Horror
17,Thriller
17,Mystery
53729,Comedy
25736,Crime
25736,Drama
25736,Thriller
48186,Family
48186,Fantasy
48186,Horror
48186,TV Movie
15697,Drama
15697,Music
30840,Drama
30840,Action
30840,Romance
17661,Drama
17661,Comedy
17661,Music
18072,Drama
10073,Comedy
276,Drama
276,Comedy
14924,Drama
14924,Music
14924,Romance
1689,Drama
1689,History
8881,Drama
8881,History
8881,War
206821,Comedy
206821,Drama
18264,Western
14530,Comedy
77197,Drama
287426,Drama
14546,Comedy
26444,Action
26444,Drama
38319,Comedy
375315,Drama
375315,Thriller
11041,Comedy
16236,Drama
37025,Adventure
37025,Drama
37025,Family
37025,Fantasy
1882,Drama
806,Drama
806,Horror
806,Thriller
29786,Comedy
29786,Drama
374251,Animation
374251,Family
248633,Horror
12154,Family
12154,Comedy
12154,Drama
432789,Romance
432789,Comedy
13982,Comedy
13982,Crime
16991,Comedy
16991,Crime
16991,Drama
11540,Romance
11540,Action
11540,Adventure
11540,Crime
11540,Mystery
182415,Drama
182415,Comedy
11911,Drama
392142,War
392142,Comedy
43418,Drama
43418,History
43418,War
50512,Drama
50512,Romance
333348,Comedy
333348,Family
11462,Mystery
11462,Thriller
11842,Action
11842,Western
10007,Horror
10007,Thriller
41791,Drama
41791,Romance
11025,Comedy
10197,Drama
10197,Music
10197,Romance
236399,Drama
236399,Mystery
236399,Thriller
236399,TV Movie
58626,Action
58626,Thriller
278468,Animation
221667,Drama
21135,Romance
21135,Drama
354285,Mystery
354285,Drama
30653,Comedy
118075,Drama
134777,Action
134777,Fantasy
134777,Mystery
284284,Drama
284284,Western
10851,Drama
10851,Thriller
10851,Crime
10851,Mystery
49526,Crime
49526,Action
49526,Thriller
12621,Comedy
12621,Music
206192,Thriller
206192,Drama
206192,Crime
208763,Thriller
208763,Adventure
208763,Mystery
208763,Fantasy
244063,Drama
420714,Documentary
24750,Adventure
24750,Drama
24750,Comedy
24750,Science Fiction
24750,Thriller
14594,Comedy
14594,Mystery
14594,Thriller
10044,Action
10044,Comedy
13980,Adventure
13980,Action
13980,Animation
51848,Family
51848,Romance
51848,Comedy
8073,Crime
8073,Drama
8073,Romance
9542,Action
9542,Horror
9542,Thriller
413279,Comedy
413279,Fantasy
413279,Science Fiction
271724,Drama
9589,Drama
15135,Horror
15135,Action
15135,Comedy
46429,Action
46429,Horror
73108,Drama
73108,Fantasy
73108,Comedy
29080,Drama
29080,Romance
26531,Drama
26531,Comedy
26531,Family
232175,Drama
21348,Fantasy
21348,Adventure
21348,Animation
21348,Family
84354,Comedy
84354,Drama
23916,Action
23916,Adventure
23916,Drama
27374,Horror
27374,Thriller
40794,Comedy
40794,Drama
40794,Romance
17604,Romance
17604,Fantasy
17604,Adventure
16858,Drama
16858,Music
180894,Action
180894,Crime
180894,Thriller
6641,Comedy
6641,Romance
40247,Comedy
40247,Drama
260339,Action
260339,Drama
260339,Crime
14566,Mystery
14566,Thriller
60747,War
60747,Action
60747,Thriller
60747,Science Fiction
19458,Comedy
19458,Drama
19458,Family
13841,Drama
13841,Family
46420,Horror
1059,Adventure
1059,Drama
1059,Action
1059,Comedy
25497,Romance
25497,Crime
25497,Drama
29161,Horror
29161,Thriller
45485,Documentary
316042,War
316042,Drama
35006,Thriller
28422,Action
28422,Comedy
28422,Drama
28422,Romance
16471,Comedy
33583,History
33583,Drama
33583,Comedy
173301,Documentary
173301,History
20763,Drama
11223,Thriller
11223,Mystery
11223,Drama
200462,Horror
248933,Western
248933,Drama
81684,Adventure
81684,Animation
81684,Family
81684,Fantasy
173185,Comedy
1441,Drama
1441,Action
1441,Thriller
1441,Crime
242088,Comedy
242088,Drama
6961,Comedy
6961,Romance
71668,Horror
71668,Thriller
71668,Comedy
659,Drama
659,History
659,War
15616,Comedy
15616,War
15616,Adventure
15616,Drama
277839,Comedy
11895,Comedy
11895,Crime
2321,Comedy
2321,Crime
2321,Romance
8974,Horror
8974,Science Fiction
8974,Thriller
12823,Drama
30855,Horror
271736,Drama
1931,Drama
1931,Music
2786,Drama
2786,Thriller
5471,Action
5471,Adventure
5471,Drama
5471,Fantasy
11208,Drama
11208,Mystery
11208,Romance
11208,Thriller
23538,Crime
23538,Drama
23538,Thriller
8555,Horror
8555,Thriller
8555,Mystery
332270,Drama
332270,Romance
332270,War
9871,Drama
9871,Horror
11837,Adventure
11837,Animation
11837,Drama
135047,Crime
135047,Drama
34769,Drama
34769,Action
34769,Comedy
34769,Crime
132342,Drama
132342,History
100898,Drama
100898,Romance
254474,Horror
254474,Action
254474,Comedy
13990,Drama
375355,Horror
375355,Thriller
64720,Thriller
64720,Drama
200505,Drama
354251,Fantasy
354251,Thriller
354251,Horror
354251,Science Fiction
339927,Comedy
24940,Comedy
24940,Romance
10563,Comedy
10563,Romance
15846,Action
15846,Horror
15846,Western
276844,Drama
276844,Comedy
276844,Romance
40353,Horror
40353,Thriller
175528,Comedy
126323,Thriller
13932,Adventure
13932,Animation
13932,Family
12521,Thriller
12521,Comedy
12521,Horror
1858,Adventure
1858,Science Fiction
1858,Action
18955,Comedy
14117,Action
14117,Western
14117,Music
12268,Comedy
12268,Mystery
4254,Comedy
4254,Drama
10699,Drama
10699,Comedy
10699,Thriller
10699,Mystery
72334,Documentary
172226,Drama
172226,Thriller
172226,Crime
213831,Documentary
9912,Drama
10941,Action
10941,Drama
10941,Science Fiction
10941,Adventure
2074,Comedy
2074,Romance
61404,Action
61404,Thriller
61404,Crime
16441,Action
16441,Fantasy
271665,Horror
271665,Thriller
2091,Crime
2091,Thriller
9294,Drama
9294,Fantasy
9294,Romance
9294,Science Fiction
82932,Documentary
10718,Action
9707,Comedy
9707,Horror
9707,Thriller
9707,Mystery
9707,Fantasy
38621,Romance
38621,Drama
17245,Horror
336313,Fantasy
336313,Comedy
336313,Animation
336313,Fantasy
336313,Comedy
336313,Animation
6037,Comedy
6037,Crime
6037,Mystery
6037,Thriller
29362,Comedy
29362,Family
29362,Drama
119569,Science Fiction
119569,Action
119569,Fantasy
776,Drama
776,Comedy
776,Romance
19123,Comedy
19123,Crime
19123,Adventure
16340,Adventure
16340,Animation
16340,Comedy
16340,Family
1698,Horror
1698,Thriller
175116,Comedy
308409,Drama
308409,Family
13482,Comedy
13482,Drama
2769,Drama
2769,Comedy
2769,Music
2769,Romance
9013,Adventure
9013,Comedy
9013,Crime
396,Drama
14539,Action
14539,Adventure
9793,Horror
9793,Thriller
21131,Animation
21131,Comedy
283589,Action
283589,Adventure
283589,Comedy
283589,Romance
283589,Thriller
283589,Action
283589,Adventure
283589,Comedy
283589,Romance
283589,Thriller
47540,Drama
47540,Mystery
47540,Romance
38251,Comedy
38251,Romance
38251,War
1418,Drama
306650,Thriller
306650,War
306650,Adventure
306650,Drama
14666,Comedy
13390,Crime
13390,Thriller
14926,Comedy
5680,Fantasy
5680,Horror
